part,job,operation,machine,event,time,queue_length,queue_ops,run_meta,delay
P37,J37,O372,M6->M1,delivery,213.79999999999998,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",8.0
P7,J7,O073,M1,queued,214.79999999999995,4.0,"O032,O262,O362,O073","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P22,J22,O222,M1,queued,215.8999999999999,5.0,"O032,O262,O362,O073,O222","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P28,J28,O282,M6,queued,216.89999999999932,3.0,"O352,O382,O282","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P13,J13,O132,M7,end,218.10000000000002,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P10,J10,O102,M7,start,218.10000000000002,4.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P8,J8,O082,M1,queued,218.89999999999938,6.0,"O032,O262,O362,O073,O222,O082","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P37,J37,O372,M1,queued,222.79999999999998,7.0,"O032,O262,O362,O073,O222,O082,O372","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P16,J16,O163,M6->M2,delivery,223.99999999999983,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",8.0
P11,J11,O112,M5,end,224.10000000000002,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P32,J32,O322,M5,start,224.10000000000002,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P13,J13,O133,M7->M8,delivery,224.10000000000002,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",10.0
P34,J34,O342,M8,end,227.19999999999996,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P9,J9,O092,M8,start,227.19999999999996,2.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P12,J12,O121,M2,end,230.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P39,J39,O392,M2,start,230.1,5.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P11,J11,O113,M5,queued,231.10000000000002,4.0,"O061,O012,O272,O113","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P16,J16,O163,M2,queued,232.99999999999983,6.0,"O302,O252,O202,O292,O212,O163","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P31,J31,O312,M1,end,233.0,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P3,J3,O032,M1,start,233.0,6.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P34,J34,O343,M8,queued,234.19999999999996,3.0,"O152,O232,O343","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P19,J19,O192,M4,end,235.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P12,J12,O122,M2->M5,delivery,235.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",10.0
P33,J33,O332,M4,start,235.1,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P17,J17,O171,M6,end,235.10000000000002,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P35,J35,O352,M6,start,235.10000000000002,2.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P13,J13,O133,M8,queued,235.10000000000002,4.0,"O152,O232,O343,O133","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P31,J31,O313,M1->M4,delivery,238.0,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P17,J17,O172,M6->M4,delivery,241.10000000000002,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",8.0
P19,J19,O193,M4->M6,delivery,243.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",8.0
P31,J31,O313,M4,queued,245.0,4.0,"O041,O022,O243,O313","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P12,J12,O122,M5,queued,246.1,5.0,"O061,O012,O272,O113,O122","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P10,J10,O102,M7,end,248.10000000000002,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P18,J18,O181,M7,start,248.10000000000002,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P17,J17,O172,M4,queued,250.10000000000002,5.0,"O041,O022,O243,O313,O172","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P19,J19,O193,M6,queued,252.1,3.0,"O382,O282,O193","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P10,J10,O103,M7,queued,254.10000000000002,4.0,"O401,O142,O053,O103","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P32,J32,O322,M5,end,255.10000000000002,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P6,J6,O061,M5,start,255.10000000000002,4.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P39,J39,O392,M2,end,256.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P30,J30,O302,M2,start,256.1,5.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P9,J9,O092,M8,end,257.19999999999993,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P15,J15,O152,M8,start,257.19999999999993,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P3,J3,O032,M1,end,259.0,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P26,J26,O262,M1,start,259.0,5.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P32,J32,O323,M5->M7,delivery,260.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",5.0
P39,J39,O393,M2->M6,delivery,262.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",8.0
P9,J9,O093,M8->M7,delivery,263.19999999999993,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",10.0
P3,J3,O033,M1->M8,delivery,265.0,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",7.0
P35,J35,O352,M6,end,265.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P38,J38,O382,M6,start,265.1,2.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P33,J33,O332,M4,end,266.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P4,J4,O041,M4,start,266.1,4.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P32,J32,O323,M7,queued,266.1,5.0,"O401,O142,O053,O103,O323","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P39,J39,O393,M6,queued,271.1,3.0,"O282,O193,O393","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P35,J35,O353,M6->M8,delivery,271.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P3,J3,O033,M8,queued,273.0,4.0,"O232,O343,O133,O033","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P9,J9,O093,M7,queued,274.19999999999993,6.0,"O401,O142,O053,O103,O323,O093","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P33,J33,O333,M4->M8,delivery,275.20000000000005,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",9.0
P35,J35,O353,M8,queued,278.1,5.0,"O232,O343,O133,O033,O353","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P18,J18,O181,M7,end,279.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P40,J40,O401,M7,start,279.1,5.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P15,J15,O152,M8,end,283.19999999999993,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P23,J23,O232,M8,start,283.19999999999993,4.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P18,J18,O182,M7->M6,delivery,285.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P33,J33,O333,M8,queued,285.20000000000005,5.0,"O343,O133,O033,O353,O333","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P6,J6,O061,M5,end,286.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P30,J30,O302,M2,end,286.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P1,J1,O012,M5,start,286.1,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P25,J25,O252,M2,start,286.1,4.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P26,J26,O262,M1,end,289.0,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P36,J36,O362,M1,start,289.0,4.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P18,J18,O182,M6,queued,292.1,4.0,"O282,O193,O393,O182","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P30,J30,O303,M2->M5,delivery,292.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",10.0
P15,J15,O153,M8->M5,delivery,293.19999999999993,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",7.0
P6,J6,O062,M5,queued,294.1,4.0,"O272,O113,O122,O062","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P38,J38,O382,M6,end,295.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P28,J28,O282,M6,start,295.1,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P26,J26,O263,M1->M6,delivery,296.0,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",8.0
P4,J4,O041,M4,end,297.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P2,J2,O022,M4,start,297.1,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P15,J15,O153,M5,queued,301.19999999999993,5.0,"O272,O113,O122,O062,O153","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P38,J38,O383,M6,queued,302.1,4.0,"O193,O393,O182,O383","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P30,J30,O303,M5,queued,303.1,6.0,"O272,O113,O122,O062,O153,O303","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P26,J26,O263,M6,queued,305.0,5.0,"O193,O393,O182,O383,O263","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P4,J4,O042,M4,queued,306.1,4.0,"O243,O313,O172,O042","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P40,J40,O401,M7,end,309.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P14,J14,O142,M7,start,309.1,4.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P23,J23,O232,M8,end,313.19999999999993,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P34,J34,O343,M8,start,313.19999999999993,4.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P40,J40,O402,M7->M8,delivery,314.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",10.0
P1,J1,O012,M5,end,316.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P25,J25,O252,M2,end,316.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P27,J27,O272,M5,start,316.1,5.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P20,J20,O202,M2,start,316.1,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P36,J36,O362,M1,end,319.0,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P7,J7,O073,M1,start,319.0,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P23,J23,O233,M8->M2,delivery,319.19999999999993,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P1,J1,O013,M5->M2,delivery,322.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",10.0
P25,J25,O253,M2,queued,323.1,4.0,"O292,O212,O163,O253","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P36,J36,O363,M1->M8,delivery,325.0,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",7.0
P28,J28,O282,M6,end,325.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P19,J19,O193,M6,start,325.1,4.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P40,J40,O402,M8,queued,325.1,5.0,"O133,O033,O353,O333,O402","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P23,J23,O233,M2,queued,326.19999999999993,5.0,"O292,O212,O163,O253,O233","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P2,J2,O022,M4,end,328.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P24,J24,O243,M4,start,328.1,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P36,J36,O363,M8,queued,333.0,6.0,"O133,O033,O353,O333,O402,O363","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P1,J1,O013,M2,queued,333.1,6.0,"O292,O212,O163,O253,O233,O013","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P2,J2,O023,M4->M1,delivery,334.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P28,J28,O283,M6->M4,delivery,334.20000000000016,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",8.0
P14,J14,O142,M7,end,340.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P5,J5,O053,M7,start,340.1,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P2,J2,O023,M1,queued,341.1,4.0,"O222,O082,O372,O023","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P34,J34,O343,M8,end,343.19999999999993,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P34,J34,,,done,343.19999999999993,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P13,J13,O133,M8,start,343.19999999999993,5.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P28,J28,O283,M4,queued,343.20000000000016,4.0,"O313,O172,O042,O283","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P20,J20,O202,M2,end,346.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P29,J29,O292,M2,start,346.1,5.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P27,J27,O272,M5,end,347.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P11,J11,O113,M5,start,347.1,4.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P14,J14,O143,M7,queued,349.1,4.0,"O103,O323,O093,O143","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P7,J7,O073,M1,end,350.0,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P7,J7,,,done,350.0,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P22,J22,O222,M1,start,350.0,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P27,J27,O273,M5->M1,delivery,353.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P19,J19,O193,M6,end,355.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P39,J39,O393,M6,start,355.1,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P20,J20,O203,M2->M1,delivery,357.10000000000025,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",5.0
P24,J24,O243,M4,end,359.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P31,J31,O313,M4,start,359.1,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P27,J27,O273,M1,queued,360.1,4.0,"O082,O372,O023,O273","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P19,J19,O194,M6->M4,delivery,361.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",8.0
P20,J20,O203,M1,queued,363.10000000000025,5.0,"O082,O372,O023,O273,O203","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P24,J24,O244,M4->M6,delivery,368.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",8.0
P19,J19,O194,M4,queued,370.1,4.0,"O172,O042,O283,O194","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P5,J5,O053,M7,end,371.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P5,J5,,,done,371.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P10,J10,O103,M7,start,371.1,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P29,J29,O292,M2,end,372.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P21,J21,O212,M2,start,372.1,4.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P13,J13,O133,M8,end,373.19999999999993,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P3,J3,O033,M8,start,373.19999999999993,4.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P22,J22,O222,M1,end,376.0,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P8,J8,O082,M1,start,376.0,4.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P24,J24,O244,M6,queued,377.1,4.0,"O182,O383,O263,O244","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P29,J29,O293,M2->M7,delivery,377.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",8.0
P11,J11,O113,M5,end,378.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P12,J12,O122,M5,start,378.1,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P13,J13,O134,M8->M5,delivery,380.19999999999993,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",7.0
P22,J22,O223,M1->M5,delivery,382.0,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P39,J39,O393,M6,end,385.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P18,J18,O182,M6,start,385.1,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P31,J31,O313,M4,end,385.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P17,J17,O172,M4,start,385.1,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P11,J11,O114,M5,queued,385.1,4.0,"O062,O153,O303,O114","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P29,J29,O293,M7,queued,386.1,4.0,"O323,O093,O143,O293","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P31,J31,O314,M4,queued,386.1,4.0,"O042,O283,O194,O314","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P13,J13,O134,M5,queued,388.19999999999993,5.0,"O062,O153,O303,O114,O134","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P22,J22,O223,M5,queued,389.0,6.0,"O062,O153,O303,O114,O134,O223","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P39,J39,O394,M6->M8,delivery,391.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P10,J10,O103,M7,end,397.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P32,J32,O323,M7,start,397.1,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P21,J21,O212,M2,end,398.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P16,J16,O163,M2,start,398.1,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P39,J39,O394,M8,queued,398.1,5.0,"O353,O333,O402,O363,O394","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P3,J3,O033,M8,end,399.19999999999993,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P35,J35,O353,M8,start,399.19999999999993,4.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P8,J8,O082,M1,end,402.0,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P37,J37,O372,M1,start,402.0,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P10,J10,O104,M7->M2,delivery,402.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",8.0
P21,J21,O213,M2,queued,405.1,4.0,"O253,O233,O013,O213","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P3,J3,O034,M8->M1,delivery,406.19999999999993,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",7.0
P12,J12,O122,M5,end,409.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P6,J6,O062,M5,start,409.1,5.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P8,J8,O083,M1,queued,410.0,4.0,"O023,O273,O203,O083","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P10,J10,O104,M2,queued,411.1,5.0,"O253,O233,O013,O213,O104","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P3,J3,O034,M1,queued,414.19999999999993,5.0,"O023,O273,O203,O083,O034","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P18,J18,O182,M6,end,415.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P38,J38,O383,M6,start,415.1,2.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P17,J17,O172,M4,end,416.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P4,J4,O042,M4,start,416.1,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P12,J12,O123,M5->M6,delivery,416.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P12,J12,O123,M6,queued,423.1,3.0,"O263,O244,O123","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P17,J17,O173,M4,queued,423.1,4.0,"O283,O194,O314,O173","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P18,J18,O183,M6,queued,424.1,4.0,"O263,O244,O123,O183","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P35,J35,O353,M8,end,425.19999999999993,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P33,J33,O333,M8,start,425.19999999999993,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P32,J32,O323,M7,end,428.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P16,J16,O163,M2,end,428.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P9,J9,O093,M7,start,428.1,2.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P25,J25,O253,M2,start,428.1,4.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P35,J35,O354,M8->M6,delivery,432.19999999999993,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P37,J37,O372,M1,end,433.0,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P2,J2,O023,M1,start,433.0,4.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P16,J16,O164,M2->M7,delivery,434.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",8.0
P6,J6,O062,M5,end,435.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P15,J15,O153,M5,start,435.1,4.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P32,J32,O324,M7,queued,435.1,3.0,"O143,O293,O324","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P35,J35,O354,M6,queued,439.19999999999993,5.0,"O263,O244,O123,O183,O354","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P6,J6,O063,M5,queued,441.1,5.0,"O303,O114,O134,O223,O063","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P37,J37,O373,M1,queued,442.0,5.0,"O273,O203,O083,O034,O373","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P4,J4,O042,M4,end,442.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P28,J28,O283,M4,start,442.1,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P16,J16,O164,M7,queued,443.1,4.0,"O143,O293,O324,O164","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P38,J38,O383,M6,end,445.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P38,J38,,,done,445.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P26,J26,O263,M6,start,445.1,4.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P4,J4,O043,M4->M8,delivery,448.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",9.0
P33,J33,O333,M8,end,451.19999999999993,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P33,J33,,,done,451.19999999999993,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P40,J40,O402,M8,start,451.19999999999993,2.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P25,J25,O253,M2,end,458.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P23,J23,O233,M2,start,458.1,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P4,J4,O043,M8,queued,458.1,3.0,"O363,O394,O043","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P2,J2,O023,M1,end,459.0,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P27,J27,O273,M1,start,459.0,4.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P9,J9,O093,M7,end,459.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P14,J14,O143,M7,start,459.1,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P25,J25,O254,M2->M4,delivery,463.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P2,J2,O024,M1->M4,delivery,465.0,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P15,J15,O153,M5,end,465.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P30,J30,O303,M5,start,465.1,4.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P25,J25,O254,M4,queued,470.1,4.0,"O194,O314,O173,O254","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P15,J15,O154,M5->M2,delivery,470.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",10.0
